,id,sensor_name,status,time
75903,839,Sensor3ee283,1, 2022-05-19  14:46:11 
75922,839,Sensor3ee283,1, 2022-05-19  14:46:22 
75941,839,Sensor3ee283,1, 2022-05-19  14:46:32 
75960,839,Sensor3ee283,1, 2022-05-19  14:46:43 
75979,839,Sensor3ee283,1, 2022-05-19  14:46:53 
75996,839,Sensor3ee283,1, 2022-05-19  14:47:03 
76013,839,Sensor3ee283,1, 2022-05-19  14:47:14 
76030,839,Sensor3ee283,1, 2022-05-19  14:47:24 
76047,839,Sensor3ee283,1, 2022-05-19  14:47:35 
76065,839,Sensor3ee283,1, 2022-05-19  14:47:45 
76083,839,Sensor3ee283,1, 2022-05-19  14:47:55 
76100,839,Sensor3ee283,1, 2022-05-19  14:48:06 
76119,839,Sensor3ee283,1, 2022-05-19  14:48:16 
76137,839,Sensor3ee283,1, 2022-05-19  14:48:27 
76155,839,Sensor3ee283,1, 2022-05-19  14:48:37 
76173,839,Sensor3ee283,1, 2022-05-19  14:48:48 
76191,839,Sensor3ee283,1, 2022-05-19  14:48:58 
76210,839,Sensor3ee283,1, 2022-05-19  14:49:08 
76230,839,Sensor3ee283,1, 2022-05-19  14:49:19 
76251,839,Sensor3ee283,1, 2022-05-19  14:49:29 
76273,839,Sensor3ee283,1, 2022-05-19  14:49:40 
76294,839,Sensor3ee283,1, 2022-05-19  14:49:50 
76316,839,Sensor3ee283,1, 2022-05-19  14:50:01 
76339,839,Sensor3ee283,1, 2022-05-19  14:50:11 
76362,839,Sensor3ee283,1, 2022-05-19  14:50:21 
76387,839,Sensor3ee283,1, 2022-05-19  14:50:32 
76411,839,Sensor3ee283,1, 2022-05-19  14:50:42 
76434,839,Sensor3ee283,1, 2022-05-19  14:50:53 
76454,839,Sensor3ee283,1, 2022-05-19  14:51:03 
76473,839,Sensor3ee283,1, 2022-05-19  14:51:13 
76492,839,Sensor3ee283,1, 2022-05-19  14:51:24 
76510,839,Sensor3ee283,1, 2022-05-19  14:51:34 
76528,839,Sensor3ee283,1, 2022-05-19  14:51:45 
76545,839,Sensor3ee283,1, 2022-05-19  14:51:55 
76562,839,Sensor3ee283,1, 2022-05-19  14:52:06 
76578,839,Sensor3ee283,1, 2022-05-19  14:52:16 
76592,839,Sensor3ee283,1, 2022-05-19  14:52:26 
76605,839,Sensor3ee283,1, 2022-05-19  14:52:37 
76618,839,Sensor3ee283,1, 2022-05-19  14:52:47 
76630,839,Sensor3ee283,1, 2022-05-19  14:52:58 
76645,839,Sensor3ee283,1, 2022-05-19  14:53:08 
76661,839,Sensor3ee283,1, 2022-05-19  14:53:18 
76678,839,Sensor3ee283,1, 2022-05-19  14:53:29 
76694,839,Sensor3ee283,1, 2022-05-19  14:53:39 
76711,839,Sensor3ee283,1, 2022-05-19  14:53:50 
76728,839,Sensor3ee283,1, 2022-05-19  14:54:00 
76745,839,Sensor3ee283,1, 2022-05-19  14:54:10 
76761,839,Sensor3ee283,1, 2022-05-19  14:54:21 
76777,839,Sensor3ee283,1, 2022-05-19  14:54:31 
76792,839,Sensor3ee283,1, 2022-05-19  14:54:42 
76807,839,Sensor3ee283,1, 2022-05-19  14:54:52 
